Frame Start,Predicted Labels
1152,gaze_on_road/looking_road;hands_using_wheel/only_left
1168,gaze_on_road/looking_road;hands_using_wheel/only_left
1184,gaze_on_road/looking_road;hands_using_wheel/only_left
1200,gaze_on_road/looking_road;hands_using_wheel/only_left
1216,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1232,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1248,gaze_on_road/looking_road
1264,gaze_on_road/looking_road;hands_using_wheel/only_left
1280,gaze_on_road/looking_road;hands_using_wheel/only_left
1296,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1312,gaze_on_road/looking_road;hands_using_wheel/only_left
1328,gaze_on_road/looking_road
1344,gaze_on_road/looking_road;hands_using_wheel/only_left
1360,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1376,gaze_on_road/looking_road;hands_using_wheel/only_left
1392,gaze_on_road/looking_road;hands_using_wheel/only_left
1408,gaze_on_road/not_looking_road;hands_using_wheel/only_left
1424,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1440,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1456,gaze_on_road/looking_road;hands_using_wheel/only_left
1472,gaze_on_road/looking_road;hands_using_wheel/only_left
1488,gaze_on_road/looking_road;hands_using_wheel/only_left
1504,gaze_on_road/looking_road;hands_using_wheel/only_left
1520,gaze_on_road/looking_road;hands_using_wheel/only_left
1536,gaze_on_road/looking_road
1552,gaze_on_road/looking_road
1568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1584,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1600,gaze_on_road/looking_road;hands_using_wheel/only_left
1616,gaze_on_road/looking_road;hands_using_wheel/only_left
1632,gaze_on_road/looking_road;hands_using_wheel/only_left
1648,gaze_on_road/looking_road;hands_using_wheel/only_left
1664,gaze_on_road/looking_road;hands_using_wheel/only_left
1680,gaze_on_road/looking_road;hands_using_wheel/only_left
1696,gaze_on_road/looking_road;hands_using_wheel/only_left
1712,gaze_on_road/looking_road;hands_using_wheel/only_left
1728,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1744,gaze_on_road/looking_road;hands_using_wheel/only_left
1760,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1776,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1792,gaze_on_road/looking_road;hands_using_wheel/only_left
1808,gaze_on_road/looking_road
1824,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1840,gaze_on_road/looking_road;hands_using_wheel/only_left
1856,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1872,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1888,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1904,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1920,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1936,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1952,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1968,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1984,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2000,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2016,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2032,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2048,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2064,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2096,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2112,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2128,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2144,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2160,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2176,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2192,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2208,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2224,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2240,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2256,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2272,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2288,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2304,gaze_on_road/looking_road;hands_using_wheel/only_left
2320,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2336,gaze_on_road/looking_road;hands_using_wheel/only_left
2352,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2368,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2384,gaze_on_road/looking_road;hands_using_wheel/only_left
2400,gaze_on_road/not_looking_road;hands_using_wheel/only_left
2416,gaze_on_road/looking_road;hands_using_wheel/only_left
2432,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2448,gaze_on_road/looking_road;hands_using_wheel/only_left
2464,gaze_on_road/looking_road;hands_using_wheel/only_left
2480,gaze_on_road/looking_road;hands_using_wheel/only_left
2496,driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2512,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2528,gaze_on_road/looking_road;hands_using_wheel/only_left
2544,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2560,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2576,gaze_on_road/looking_road;hands_using_wheel/only_left
2592,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2608,gaze_on_road/looking_road;hands_using_wheel/only_left
2624,gaze_on_road/not_looking_road;hands_using_wheel/only_left
2640,gaze_on_road/not_looking_road;hands_using_wheel/only_left
2656,gaze_on_road/looking_road;hands_using_wheel/only_left
2672,driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2688,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
2704,gaze_on_road/looking_road;gaze_on_road/not_looking_road
2720,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2736,gaze_on_road/looking_road;gaze_on_road/not_looking_road;talking/talking
2752,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2768,gaze_on_road/looking_road;hands_using_wheel/only_left
2784,driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
2800,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2816,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2832,gaze_on_road/looking_road;hands_using_wheel/only_left
2848,gaze_on_road/looking_road;hands_using_wheel/only_left
2864,driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
2880,gaze_on_road/not_looking_road;hands_using_wheel/only_left
2896,gaze_on_road/looking_road;hands_using_wheel/only_left
2912,gaze_on_road/looking_road;hands_using_wheel/only_left
2928,gaze_on_road/looking_road;hands_using_wheel/only_left
2944,gaze_on_road/looking_road;hands_using_wheel/only_left
2960,gaze_on_road/looking_road;hands_using_wheel/only_left
2976,gaze_on_road/looking_road;hands_using_wheel/only_left
2992,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3008,gaze_on_road/looking_road;hands_using_wheel/only_left
3024,gaze_on_road/looking_road;hands_using_wheel/only_left
3040,gaze_on_road/looking_road;hands_using_wheel/only_left
3056,gaze_on_road/looking_road;hands_using_wheel/only_left
3072,gaze_on_road/looking_road;hands_using_wheel/only_left
3088,gaze_on_road/looking_road;hands_using_wheel/only_left
3104,gaze_on_road/looking_road;hands_using_wheel/only_left
3120,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3136,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3152,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3168,gaze_on_road/looking_road;hands_using_wheel/only_left
3184,gaze_on_road/looking_road;hands_using_wheel/only_left
3200,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3216,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3232,gaze_on_road/looking_road;hands_using_wheel/only_left
3248,gaze_on_road/looking_road;hands_using_wheel/only_left
3264,gaze_on_road/looking_road;hands_using_wheel/only_left
3280,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3296,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3312,gaze_on_road/looking_road;hands_using_wheel/only_left
3328,gaze_on_road/looking_road;hands_using_wheel/only_left
3344,gaze_on_road/looking_road;hands_using_wheel/only_left
3360,gaze_on_road/looking_road;hands_using_wheel/only_left
3376,gaze_on_road/looking_road;hands_using_wheel/only_left
3392,gaze_on_road/looking_road;hands_using_wheel/only_left
3408,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3424,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3440,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3456,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3472,gaze_on_road/looking_road;hands_using_wheel/only_left
3488,gaze_on_road/looking_road;hands_using_wheel/only_left
3504,gaze_on_road/looking_road;hands_using_wheel/only_left
3520,gaze_on_road/looking_road;hands_using_wheel/only_left
3536,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3552,gaze_on_road/looking_road;hands_using_wheel/only_left
3568,gaze_on_road/looking_road;hands_using_wheel/only_left
3584,gaze_on_road/looking_road;hands_using_wheel/only_left
3600,gaze_on_road/looking_road;hands_using_wheel/only_left
3616,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3632,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3648,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3696,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3728,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3776,gaze_on_road/looking_road;hands_using_wheel/only_left
3792,gaze_on_road/looking_road;hands_using_wheel/only_left
3808,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3824,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3840,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3856,gaze_on_road/looking_road;hands_using_wheel/only_left
3872,gaze_on_road/looking_road;hands_using_wheel/only_left
3888,gaze_on_road/looking_road;hands_using_wheel/only_left
3904,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3920,gaze_on_road/looking_road;hands_using_wheel/only_left
3936,gaze_on_road/looking_road;hands_using_wheel/only_left
3952,gaze_on_road/looking_road;hands_using_wheel/only_left
3968,gaze_on_road/looking_road;hands_using_wheel/only_left
3984,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4000,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4016,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4032,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4048,gaze_on_road/looking_road;hands_using_wheel/only_left
4064,gaze_on_road/looking_road;hands_using_wheel/only_left
4080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4096,gaze_on_road/looking_road;hands_using_wheel/only_left
4112,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4128,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4144,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4160,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4176,gaze_on_road/looking_road;hands_using_wheel/only_left
4192,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4208,gaze_on_road/not_looking_road;hands_using_wheel/only_left
4224,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4240,gaze_on_road/looking_road;hands_using_wheel/only_left
4256,gaze_on_road/looking_road;hands_using_wheel/only_left
4272,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4288,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4304,gaze_on_road/looking_road;hands_using_wheel/only_left
4320,gaze_on_road/looking_road;hands_using_wheel/only_left
4336,gaze_on_road/looking_road;hands_using_wheel/only_left
4352,gaze_on_road/looking_road;hands_using_wheel/only_left
4368,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4384,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4400,gaze_on_road/looking_road;hands_using_wheel/only_left
4416,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4432,gaze_on_road/looking_road;hands_using_wheel/only_left
4448,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4464,gaze_on_road/looking_road;hands_using_wheel/only_left
4480,gaze_on_road/looking_road;hands_using_wheel/only_left
4496,gaze_on_road/looking_road;hands_using_wheel/only_left
4512,gaze_on_road/looking_road;hands_using_wheel/only_left
4528,gaze_on_road/looking_road;hands_using_wheel/only_left
4544,gaze_on_road/looking_road;gaze_on_road/not_looking_road
4560,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
4576,gaze_on_road/looking_road;hands_using_wheel/only_left
4592,gaze_on_road/looking_road;hands_using_wheel/only_left
4608,gaze_on_road/looking_road;hands_using_wheel/only_left
4624,gaze_on_road/looking_road;hands_using_wheel/only_left
4640,gaze_on_road/looking_road;hands_using_wheel/only_left
4656,gaze_on_road/looking_road;hands_using_wheel/only_left
4672,gaze_on_road/looking_road;hands_using_wheel/only_left
4688,gaze_on_road/looking_road;hands_using_wheel/only_left
4704,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4720,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4736,gaze_on_road/looking_road;hands_using_wheel/only_left
4752,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4768,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4784,gaze_on_road/looking_road;hands_using_wheel/only_left
4800,gaze_on_road/looking_road;hands_using_wheel/only_left
4816,gaze_on_road/looking_road;hands_using_wheel/only_left
4832,gaze_on_road/looking_road;hands_using_wheel/only_left
4848,gaze_on_road/looking_road;hands_using_wheel/only_left
4864,gaze_on_road/looking_road;hands_using_wheel/only_left
4880,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4896,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4912,gaze_on_road/looking_road;hands_using_wheel/only_left
4928,gaze_on_road/looking_road;hands_using_wheel/only_left
4944,gaze_on_road/looking_road;hands_using_wheel/only_left
4960,gaze_on_road/not_looking_road;hands_using_wheel/only_left
4976,gaze_on_road/looking_road;hands_using_wheel/only_left
4992,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
5008,gaze_on_road/looking_road;hands_using_wheel/only_left
5024,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5040,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5056,gaze_on_road/looking_road
5072,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5088,gaze_on_road/looking_road;hands_using_wheel/only_left
5104,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5120,gaze_on_road/looking_road;hands_using_wheel/only_left
5136,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
5152,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5168,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5184,gaze_on_road/looking_road;hands_using_wheel/only_left
5200,gaze_on_road/looking_road;hands_using_wheel/only_left
5216,gaze_on_road/looking_road;hands_using_wheel/only_left
5232,gaze_on_road/looking_road
5248,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5264,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5280,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5296,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5312,gaze_on_road/looking_road;hands_using_wheel/only_left
5328,gaze_on_road/looking_road;hands_using_wheel/only_left
5344,gaze_on_road/looking_road;hands_using_wheel/only_left
5360,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5376,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5392,gaze_on_road/looking_road;hands_using_wheel/only_left
5408,gaze_on_road/looking_road;hands_using_wheel/only_left
5424,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5440,gaze_on_road/looking_road;gaze_on_road/not_looking_road
5456,gaze_on_road/looking_road;hands_using_wheel/only_left
5472,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
5488,gaze_on_road/looking_road;gaze_on_road/not_looking_road
5504,gaze_on_road/looking_road
5520,gaze_on_road/looking_road;hands_using_wheel/only_left
5536,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5552,driver_actions/safe_drive;gaze_on_road/looking_road
5568,gaze_on_road/looking_road;hands_using_wheel/only_left
5584,gaze_on_road/looking_road;hands_using_wheel/only_left
5600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
5632,gaze_on_road/looking_road;hands_using_wheel/only_left
5648,gaze_on_road/looking_road;hands_using_wheel/only_left
5664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
5680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
5696,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
5712,gaze_on_road/looking_road;hands_using_wheel/only_left
5728,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
5744,gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5760,gaze_on_road/looking_road;hands_using_wheel/only_left
5776,gaze_on_road/looking_road;hands_using_wheel/only_left
5792,gaze_on_road/looking_road;gaze_on_road/not_looking_road
5808,gaze_on_road/looking_road;hands_using_wheel/only_left
5824,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5840,gaze_on_road/looking_road;hands_using_wheel/only_left
5856,gaze_on_road/looking_road;hands_using_wheel/only_left
5872,gaze_on_road/looking_road;hands_using_wheel/only_left
5888,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5904,gaze_on_road/looking_road;hands_using_wheel/only_left
5920,gaze_on_road/looking_road
5936,gaze_on_road/not_looking_road;hands_using_wheel/only_left
5952,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5968,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
5984,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6000,gaze_on_road/looking_road;hands_using_wheel/only_left
6016,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6032,gaze_on_road/looking_road;hands_using_wheel/only_left
6048,gaze_on_road/looking_road;hands_using_wheel/only_left
6064,gaze_on_road/looking_road;hands_using_wheel/only_left
6080,gaze_on_road/not_looking_road;hands_using_wheel/only_left
6096,gaze_on_road/looking_road;hands_using_wheel/only_left
6112,driver_actions/safe_drive;gaze_on_road/looking_road
6128,gaze_on_road/looking_road;hands_using_wheel/only_left
6144,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6160,gaze_on_road/looking_road;hands_using_wheel/only_left
6176,gaze_on_road/looking_road;hands_using_wheel/only_left
6192,gaze_on_road/looking_road;hands_using_wheel/only_left
6208,gaze_on_road/looking_road
6224,gaze_on_road/looking_road;hands_using_wheel/only_left
6240,gaze_on_road/looking_road;hands_using_wheel/only_left
6256,gaze_on_road/looking_road;hands_using_wheel/only_left
6272,gaze_on_road/looking_road;hands_using_wheel/only_left
6288,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6304,gaze_on_road/looking_road;hands_using_wheel/only_left
6320,gaze_on_road/looking_road;hands_using_wheel/only_left
6336,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6352,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6368,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6384,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6400,gaze_on_road/looking_road;hands_using_wheel/only_left
6416,gaze_on_road/looking_road;hands_using_wheel/only_left
