Frame Start,Predicted Labels
1344,gaze_on_road/looking_road;hands_using_wheel/only_left
1360,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1376,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1392,gaze_on_road/not_looking_road;hands_using_wheel/only_left
1408,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1424,gaze_on_road/looking_road;hands_using_wheel/only_left
1440,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1456,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1472,gaze_on_road/looking_road;hands_using_wheel/only_left
1488,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1504,gaze_on_road/looking_road;hands_using_wheel/only_left
1520,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1536,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1552,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1584,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1632,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1648,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1696,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1728,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1776,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1808,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1824,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1840,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
