Frame Start,Predicted Labels
1392,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1408,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1424,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1440,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1456,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1472,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1488,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1504,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1520,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1536,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1552,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1584,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1632,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1648,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1696,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1728,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1776,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1808,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
