Frame Start,Predicted Labels
3184,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
3200,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
3216,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3232,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3248,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3264,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3280,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
3296,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3312,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
3328,driver_actions/reach_side;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3344,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3360,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3376,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3392,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3408,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3424,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3440,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3456,driver_actions/drinking;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3472,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3488,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3504,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3520,driver_actions/reach_side;driver_actions/unclassified;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3536,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3552,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
3568,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
3584,driver_actions/reach_side;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3632,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3648,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3696,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3728,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3776,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3792,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3808,driver_actions/radio;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3824,driver_actions/radio;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3840,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3856,driver_actions/radio;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3872,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3888,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3904,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3920,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3936,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3952,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3968,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3984,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4000,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4016,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4032,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4048,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4064,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4080,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4096,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4112,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4128,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4144,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4160,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4176,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4192,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4208,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4224,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4240,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4256,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4272,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4288,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4304,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4320,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4336,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4352,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4368,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4384,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4400,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4416,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4432,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4448,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4464,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4480,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4496,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4512,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4528,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4544,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4560,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4576,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4592,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
4608,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4624,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4640,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4656,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4672,driver_actions/reach_side;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4688,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4704,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4720,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4736,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4752,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
