Frame Start,Predicted Labels
1568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1584,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1632,gaze_on_road/looking_road;hands_using_wheel/only_left
1648,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1664,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1680,gaze_on_road/looking_road;hands_using_wheel/only_left
1696,gaze_on_road/looking_road;hands_using_wheel/only_left
1712,gaze_on_road/looking_road;hands_using_wheel/only_left
1728,gaze_on_road/looking_road;hands_using_wheel/only_left
1744,gaze_on_road/looking_road;hands_using_wheel/only_left
1760,gaze_on_road/looking_road;hands_using_wheel/only_left
1776,gaze_on_road/looking_road;hands_using_wheel/only_left
1792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1808,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1824,gaze_on_road/looking_road;hands_using_wheel/only_left
1840,gaze_on_road/looking_road;hands_using_wheel/only_left
1856,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1872,gaze_on_road/looking_road;hands_using_wheel/only_left
1888,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1904,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1920,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1936,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1952,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1968,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1984,gaze_on_road/looking_road;hands_using_wheel/only_left
2000,gaze_on_road/looking_road;hands_using_wheel/only_left
2016,gaze_on_road/looking_road;hands_using_wheel/only_left
2032,gaze_on_road/looking_road;hands_using_wheel/only_left
2048,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2064,gaze_on_road/looking_road;hands_using_wheel/only_left
2080,gaze_on_road/looking_road;hands_using_wheel/only_left
2096,gaze_on_road/looking_road;hands_using_wheel/only_left
2112,gaze_on_road/looking_road;hands_using_wheel/only_left
2128,gaze_on_road/looking_road;hands_using_wheel/only_left
2144,gaze_on_road/looking_road;hands_using_wheel/only_left
2160,gaze_on_road/looking_road;hands_using_wheel/only_left
2176,gaze_on_road/looking_road;hands_using_wheel/only_left
2192,gaze_on_road/looking_road;hands_using_wheel/only_left
2208,gaze_on_road/looking_road;hands_using_wheel/only_left
2224,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2240,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2256,gaze_on_road/looking_road;hands_using_wheel/only_left
2272,gaze_on_road/looking_road;hands_using_wheel/only_left
2288,gaze_on_road/looking_road;hands_using_wheel/only_left
2304,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2320,gaze_on_road/looking_road
2336,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2352,gaze_on_road/looking_road;hands_using_wheel/only_left
2368,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2384,gaze_on_road/looking_road;hands_using_wheel/only_left
2400,gaze_on_road/looking_road;hands_using_wheel/only_left
2416,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2432,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2448,gaze_on_road/looking_road;hands_using_wheel/only_left
2464,gaze_on_road/looking_road;hands_using_wheel/only_left
2480,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2496,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
2512,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2528,gaze_on_road/looking_road;hands_using_wheel/only_left
2544,gaze_on_road/looking_road;hands_using_wheel/only_left
2560,gaze_on_road/looking_road;hands_using_wheel/only_left
2576,gaze_on_road/looking_road;hands_using_wheel/only_left
2592,gaze_on_road/looking_road;hands_using_wheel/only_left
2608,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2624,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2640,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2656,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2672,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2688,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2704,gaze_on_road/looking_road;hands_using_wheel/only_left
2720,gaze_on_road/looking_road
2736,gaze_on_road/looking_road
2752,gaze_on_road/looking_road
2768,gaze_on_road/looking_road
2784,gaze_on_road/looking_road
2800,gaze_on_road/looking_road;hands_using_wheel/only_left
2816,gaze_on_road/looking_road;hands_using_wheel/only_left
2832,gaze_on_road/looking_road;hands_using_wheel/only_left
2848,gaze_on_road/looking_road;hands_using_wheel/only_left
2864,gaze_on_road/looking_road;hands_using_wheel/only_left
2880,gaze_on_road/looking_road;hands_using_wheel/only_left
2896,gaze_on_road/looking_road;hands_using_wheel/only_left
2912,gaze_on_road/looking_road
2928,gaze_on_road/looking_road;hands_using_wheel/only_left
2944,gaze_on_road/looking_road;hands_using_wheel/only_left
2960,gaze_on_road/looking_road;hands_using_wheel/only_left
2976,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2992,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3008,gaze_on_road/looking_road;hands_using_wheel/only_left
3024,gaze_on_road/looking_road;hands_using_wheel/only_left
3040,gaze_on_road/looking_road;hands_using_wheel/only_left
3056,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3072,gaze_on_road/looking_road;hands_using_wheel/only_left
3088,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3104,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3120,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3136,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3152,gaze_on_road/looking_road
3168,gaze_on_road/looking_road
3184,gaze_on_road/looking_road
3200,gaze_on_road/looking_road
3216,gaze_on_road/looking_road
3232,gaze_on_road/looking_road
3248,gaze_on_road/looking_road;hands_using_wheel/only_left
3264,gaze_on_road/looking_road;hands_using_wheel/only_left
3280,gaze_on_road/looking_road;hands_using_wheel/only_left
3296,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3312,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3328,gaze_on_road/looking_road;hands_using_wheel/only_left
3344,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3360,gaze_on_road/looking_road;hands_using_wheel/only_left
3376,gaze_on_road/looking_road;hands_using_wheel/only_left
3392,gaze_on_road/looking_road;hands_using_wheel/only_left
3408,gaze_on_road/looking_road;hands_using_wheel/only_left
3424,gaze_on_road/looking_road;hands_using_wheel/only_left
3440,gaze_on_road/looking_road;hands_using_wheel/only_left
3456,gaze_on_road/looking_road;hands_using_wheel/only_left
3472,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3488,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3504,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3520,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3536,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3552,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3584,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3632,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3648,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3696,driver_actions/safe_drive;gaze_on_road/looking_road
3712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3728,gaze_on_road/looking_road
3744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3776,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3808,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3824,gaze_on_road/looking_road
3840,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3856,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3872,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3888,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3904,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3920,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3936,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3952,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3968,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3984,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4000,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4016,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4032,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4048,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4064,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4096,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4112,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4128,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4144,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4160,gaze_on_road/looking_road
4176,gaze_on_road/looking_road
4192,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4208,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4224,gaze_on_road/looking_road;hands_using_wheel/only_left
4240,gaze_on_road/looking_road;hands_using_wheel/only_left
4256,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4272,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4288,gaze_on_road/looking_road
4304,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4320,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4336,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4352,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4368,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4384,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4400,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4416,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4432,driver_actions/safe_drive;gaze_on_road/looking_road
4448,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4464,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4480,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4496,gaze_on_road/looking_road
4512,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4528,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4544,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4560,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4576,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4592,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4608,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4624,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4640,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4656,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4672,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4688,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4704,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4720,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4736,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4752,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4768,driver_actions/safe_drive;gaze_on_road/looking_road
4784,gaze_on_road/looking_road
4800,gaze_on_road/looking_road
4816,gaze_on_road/looking_road;hands_using_wheel/only_left
4832,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4848,gaze_on_road/looking_road;hands_using_wheel/only_left
4864,gaze_on_road/looking_road;hands_using_wheel/only_left
4880,gaze_on_road/looking_road;hands_using_wheel/only_left
4896,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4912,gaze_on_road/looking_road;hands_using_wheel/only_left
4928,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4944,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4960,gaze_on_road/looking_road;hands_using_wheel/only_left
4976,gaze_on_road/looking_road;hands_using_wheel/only_left
4992,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5008,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5024,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5040,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5056,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5072,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5088,gaze_on_road/looking_road;hands_using_wheel/only_left
5104,gaze_on_road/looking_road;hands_using_wheel/only_left
5120,gaze_on_road/looking_road
5136,gaze_on_road/looking_road;hands_using_wheel/only_left
5152,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5168,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5184,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5200,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5216,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5232,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5248,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5264,gaze_on_road/looking_road;hands_using_wheel/only_left
5280,gaze_on_road/looking_road
5296,gaze_on_road/looking_road;hands_using_wheel/only_left
5312,gaze_on_road/looking_road;hands_using_wheel/only_left
5328,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5344,gaze_on_road/looking_road;hands_using_wheel/only_left
5360,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5376,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5392,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5408,driver_actions/safe_drive;gaze_on_road/looking_road
5424,gaze_on_road/looking_road;hands_using_wheel/only_left
5440,gaze_on_road/looking_road;hands_using_wheel/only_left
5456,gaze_on_road/looking_road;hands_using_wheel/only_left
5472,gaze_on_road/looking_road
5488,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5504,gaze_on_road/looking_road;hands_using_wheel/only_left
5520,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
5536,driver_actions/safe_drive;gaze_on_road/looking_road
5552,gaze_on_road/looking_road;hands_using_wheel/only_left
5568,gaze_on_road/looking_road;hands_using_wheel/only_left
5584,gaze_on_road/looking_road;hands_using_wheel/only_left
5600,gaze_on_road/looking_road;hands_using_wheel/only_left
5616,gaze_on_road/looking_road
5632,gaze_on_road/looking_road;hands_using_wheel/only_left
5648,gaze_on_road/looking_road;hands_using_wheel/only_left
5664,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5680,gaze_on_road/looking_road;hands_using_wheel/only_left
5696,gaze_on_road/looking_road;hands_using_wheel/only_left
5712,gaze_on_road/looking_road;hands_using_wheel/only_left
5728,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5744,gaze_on_road/looking_road;hands_using_wheel/only_left
5760,gaze_on_road/looking_road;hands_using_wheel/only_left
5776,gaze_on_road/looking_road;hands_using_wheel/only_left
5792,gaze_on_road/looking_road;hands_using_wheel/only_left
5808,gaze_on_road/looking_road;hands_using_wheel/only_left
5824,gaze_on_road/looking_road;hands_using_wheel/only_left
5840,gaze_on_road/looking_road;hands_using_wheel/only_left
5856,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5872,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5888,gaze_on_road/looking_road;hands_using_wheel/only_left
5904,gaze_on_road/looking_road;hands_using_wheel/only_left
5920,gaze_on_road/looking_road;hands_using_wheel/only_left
5936,gaze_on_road/looking_road;hands_using_wheel/only_left
5952,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
5968,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5984,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
6000,gaze_on_road/looking_road;hands_using_wheel/only_left
6016,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
6032,driver_actions/safe_drive;gaze_on_road/looking_road
6048,gaze_on_road/looking_road;hands_using_wheel/only_left
6064,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
6096,gaze_on_road/looking_road;hands_using_wheel/only_left
6112,gaze_on_road/looking_road;hands_using_wheel/only_left
6128,gaze_on_road/looking_road
6144,gaze_on_road/looking_road
6160,gaze_on_road/looking_road;hands_using_wheel/only_left
6176,gaze_on_road/looking_road;hands_using_wheel/only_left
6192,gaze_on_road/looking_road;hands_using_wheel/only_left
6208,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
6224,gaze_on_road/looking_road;hands_using_wheel/only_left
6240,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6256,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6272,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6288,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6304,gaze_on_road/looking_road;hands_using_wheel/only_left
6320,gaze_on_road/looking_road
6336,gaze_on_road/looking_road
6352,gaze_on_road/looking_road
6368,gaze_on_road/looking_road;hands_using_wheel/only_left
6384,gaze_on_road/looking_road;hands_using_wheel/only_left
6400,gaze_on_road/looking_road
6416,gaze_on_road/looking_road
6432,gaze_on_road/looking_road;hands_using_wheel/only_left
6448,gaze_on_road/looking_road;hands_using_wheel/only_left
6464,gaze_on_road/looking_road;hands_using_wheel/only_left
6480,gaze_on_road/looking_road;hands_using_wheel/only_left
6496,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6512,gaze_on_road/looking_road;hands_using_wheel/only_left
6528,gaze_on_road/looking_road;hands_using_wheel/only_left
