Frame Start,Predicted Labels
1328,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
1344,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1360,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1376,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1392,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1408,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
1424,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1440,gaze_on_road/looking_road;hands_using_wheel/only_left
1456,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1472,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
1488,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1504,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1520,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
1536,gaze_on_road/looking_road;hands_using_wheel/only_left
1552,gaze_on_road/looking_road;hands_using_wheel/only_left
1568,gaze_on_road/looking_road;hands_using_wheel/only_left
1584,gaze_on_road/looking_road;hands_using_wheel/only_left
1600,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1616,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1632,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
1648,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
1664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_right
1696,driver_actions/phonecall_left;gaze_on_road/looking_road;hands_using_wheel/only_right;talking/talking
1712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1728,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
1776,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
1808,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
1824,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
1840,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
1856,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1872,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
1888,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1904,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1920,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1936,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1952,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1968,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
1984,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2000,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2016,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2032,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2048,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2064,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2096,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2112,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2128,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2144,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2160,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2176,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2192,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2208,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2224,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2240,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2256,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2272,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2288,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2304,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2320,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2336,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2352,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2368,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2384,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2400,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2416,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2432,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2448,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2464,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2480,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2496,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2512,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
2528,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2544,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2560,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2576,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2592,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2608,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2624,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2640,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2656,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2672,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2688,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2704,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2720,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2736,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2752,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2768,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2784,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2800,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2816,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2832,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
2848,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
2864,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2880,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2896,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
2912,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2928,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2944,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2960,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
2976,driver_actions/drinking;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
2992,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3008,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3024,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3040,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3056,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3072,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3088,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3104,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3120,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3136,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
3152,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3168,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3184,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
3200,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3216,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3232,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3248,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3264,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3280,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3296,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3312,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3328,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3344,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3360,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3376,driver_actions/radio;gaze_on_road/looking_road;hands_using_wheel/only_left
3392,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3408,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3424,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3440,driver_actions/radio;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
3456,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3472,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3488,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3504,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3520,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3536,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
3552,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3584,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3616,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
3632,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3648,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3664,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3680,driver_actions/radio;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3696,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3728,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3744,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3776,gaze_on_road/looking_road
3792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3808,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3824,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3840,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3856,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3872,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3888,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3904,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3920,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3936,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3952,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3968,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3984,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4000,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4016,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4032,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4048,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4064,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4096,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4112,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4128,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4144,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4160,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4176,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4192,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4208,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4224,gaze_on_road/looking_road;hands_using_wheel/only_left
4240,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4256,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4272,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4288,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4304,driver_actions/drinking;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4320,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4336,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4352,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4368,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4384,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4400,driver_actions/reach_side;driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
4416,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4432,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4448,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4464,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
4480,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4496,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4512,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4528,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4544,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4560,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4576,driver_actions/phonecall_left;gaze_on_road/looking_road;hands_using_wheel/only_right
4592,driver_actions/phonecall_left;gaze_on_road/looking_road;hands_using_wheel/only_right
4608,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4624,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4640,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4656,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4672,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4688,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4704,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4720,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4736,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4752,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4768,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4784,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4800,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4816,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4832,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
4848,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
4864,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4880,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
4896,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
4912,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4928,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4944,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4960,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4976,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4992,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_right
5008,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_right
5024,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5040,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5056,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_right
5072,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_right
5088,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5104,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5120,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5136,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
5152,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
