Frame Start,Predicted Labels
768,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
784,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
800,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
816,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
832,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
848,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
864,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
880,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
896,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
912,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
928,gaze_on_road/looking_road;hands_using_wheel/only_left
944,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
960,gaze_on_road/looking_road;hands_using_wheel/only_left
976,gaze_on_road/looking_road;hands_using_wheel/only_left
992,gaze_on_road/looking_road;hands_using_wheel/only_left
1008,gaze_on_road/looking_road;hands_using_wheel/only_left
1024,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1040,gaze_on_road/looking_road;hands_using_wheel/only_left
1056,gaze_on_road/looking_road;hands_using_wheel/only_left
1072,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1088,gaze_on_road/looking_road;hands_using_wheel/only_left
1104,gaze_on_road/looking_road;hands_using_wheel/only_left
1120,gaze_on_road/looking_road;hands_using_wheel/only_left
1136,gaze_on_road/looking_road;hands_using_wheel/only_left
1152,gaze_on_road/looking_road;hands_using_wheel/only_left
1168,gaze_on_road/looking_road;hands_using_wheel/only_left
1184,gaze_on_road/looking_road;hands_using_wheel/only_left
1200,gaze_on_road/looking_road;hands_using_wheel/only_left
1216,gaze_on_road/looking_road;hands_using_wheel/only_left
1232,gaze_on_road/looking_road;hands_using_wheel/only_left
1248,gaze_on_road/looking_road;hands_using_wheel/only_left
1264,gaze_on_road/looking_road;hands_using_wheel/only_left
1280,gaze_on_road/looking_road;hands_using_wheel/only_left
1296,gaze_on_road/looking_road;hands_using_wheel/only_left
1312,gaze_on_road/looking_road;hands_using_wheel/only_left
1328,gaze_on_road/looking_road;hands_using_wheel/only_left
1344,gaze_on_road/looking_road;hands_using_wheel/only_left
1360,gaze_on_road/looking_road;hands_using_wheel/only_left
1376,gaze_on_road/looking_road;hands_using_wheel/only_left
1392,gaze_on_road/looking_road;hands_using_wheel/only_left
1408,gaze_on_road/looking_road;hands_using_wheel/only_left
1424,gaze_on_road/looking_road;hands_using_wheel/only_left
1440,gaze_on_road/looking_road;hands_using_wheel/only_left
1456,gaze_on_road/looking_road;hands_using_wheel/only_left
1472,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1488,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1504,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1520,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1536,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1552,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1568,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1584,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1600,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1616,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1632,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1648,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1664,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1680,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1696,gaze_on_road/looking_road;hands_using_wheel/only_left
1712,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1728,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1744,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1760,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1776,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1792,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1808,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1824,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1840,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1856,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1872,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1888,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1904,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1920,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1936,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1952,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
1968,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1984,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2000,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2016,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2032,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2048,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2064,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2080,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2096,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2112,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2128,gaze_on_road/looking_road;hands_using_wheel/only_left
2144,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2160,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2176,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2192,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2208,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2224,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2240,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2256,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2272,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2288,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2304,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2320,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2336,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2352,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2368,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2384,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2400,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2416,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2432,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2448,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2464,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2480,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2496,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2512,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2528,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2544,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2560,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2576,gaze_on_road/looking_road;hands_using_wheel/only_left
2592,gaze_on_road/looking_road;hands_using_wheel/only_left
2608,gaze_on_road/looking_road;hands_using_wheel/only_left
2624,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2640,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2656,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2672,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2688,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2704,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2720,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2736,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2752,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2768,gaze_on_road/looking_road;hands_using_wheel/only_left
2784,gaze_on_road/looking_road;hands_using_wheel/only_left
2800,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2816,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2832,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2848,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2864,gaze_on_road/looking_road;hands_using_wheel/only_left
2880,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2896,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2912,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2928,gaze_on_road/looking_road;hands_using_wheel/only_left
2944,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2960,gaze_on_road/looking_road;hands_using_wheel/only_left
2976,gaze_on_road/looking_road;hands_using_wheel/only_left
2992,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3008,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
3024,gaze_on_road/looking_road;hands_using_wheel/only_left
3040,gaze_on_road/looking_road;hands_using_wheel/only_left
3056,gaze_on_road/looking_road;hands_using_wheel/only_left
3072,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
3088,gaze_on_road/looking_road;hands_using_wheel/only_left
3104,gaze_on_road/looking_road;hands_using_wheel/only_left
3120,gaze_on_road/looking_road;hands_using_wheel/only_left
3136,gaze_on_road/looking_road;hands_using_wheel/only_left
3152,gaze_on_road/looking_road;hands_using_wheel/only_left
3168,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3184,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3200,gaze_on_road/looking_road;hands_using_wheel/only_left
3216,gaze_on_road/looking_road;hands_using_wheel/only_left
3232,gaze_on_road/looking_road;hands_using_wheel/only_left
3248,gaze_on_road/looking_road;hands_using_wheel/only_left
3264,gaze_on_road/looking_road;hands_using_wheel/only_left
3280,gaze_on_road/looking_road;hands_using_wheel/only_left
3296,gaze_on_road/looking_road;hands_using_wheel/only_left
3312,gaze_on_road/looking_road;hands_using_wheel/only_left
3328,gaze_on_road/looking_road;hands_using_wheel/only_left
3344,gaze_on_road/looking_road;hands_using_wheel/only_left
3360,gaze_on_road/looking_road;hands_using_wheel/only_left
3376,gaze_on_road/looking_road;hands_using_wheel/only_left
3392,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3408,gaze_on_road/looking_road;hands_using_wheel/only_left
3424,gaze_on_road/looking_road;hands_using_wheel/only_left
3440,gaze_on_road/looking_road;hands_using_wheel/only_left
3456,gaze_on_road/looking_road;hands_using_wheel/only_left
3472,gaze_on_road/looking_road;hands_using_wheel/only_left
3488,gaze_on_road/looking_road;hands_using_wheel/only_left
3504,gaze_on_road/looking_road;hands_using_wheel/only_left
3520,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3536,gaze_on_road/looking_road;hands_using_wheel/only_left
3552,gaze_on_road/looking_road;hands_using_wheel/only_left
3568,gaze_on_road/looking_road;hands_using_wheel/only_left
3584,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
3600,gaze_on_road/looking_road;hands_using_wheel/only_left
3616,gaze_on_road/looking_road;hands_using_wheel/only_left
3632,gaze_on_road/looking_road;hands_using_wheel/only_left
3648,gaze_on_road/looking_road;hands_using_wheel/only_left
3664,gaze_on_road/looking_road;hands_using_wheel/only_left
3680,gaze_on_road/looking_road;hands_using_wheel/only_left
3696,gaze_on_road/looking_road;hands_using_wheel/only_left
3712,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3728,gaze_on_road/looking_road;hands_using_wheel/only_left
3744,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
3760,gaze_on_road/looking_road;hands_using_wheel/only_left
3776,gaze_on_road/not_looking_road;hands_using_wheel/only_left
3792,gaze_on_road/looking_road;hands_using_wheel/only_left
3808,gaze_on_road/looking_road;hands_using_wheel/only_left
3824,gaze_on_road/looking_road;hands_using_wheel/only_left
3840,gaze_on_road/looking_road;hands_using_wheel/only_left
3856,gaze_on_road/looking_road;hands_using_wheel/only_left
3872,gaze_on_road/looking_road;hands_using_wheel/only_left
3888,gaze_on_road/looking_road;hands_using_wheel/only_left
3904,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3920,gaze_on_road/looking_road;hands_using_wheel/only_left
3936,gaze_on_road/looking_road;hands_using_wheel/only_left
3952,gaze_on_road/looking_road;hands_using_wheel/only_left
3968,gaze_on_road/looking_road;hands_using_wheel/only_left
3984,gaze_on_road/looking_road;hands_using_wheel/only_left
4000,gaze_on_road/looking_road;hands_using_wheel/only_left
4016,gaze_on_road/looking_road;hands_using_wheel/only_left
4032,gaze_on_road/looking_road;hands_using_wheel/only_left
4048,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4064,gaze_on_road/looking_road;hands_using_wheel/only_left
4080,gaze_on_road/looking_road;hands_using_wheel/only_left
4096,gaze_on_road/looking_road;hands_using_wheel/only_left
4112,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
4128,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
4144,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4160,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4176,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4192,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
4208,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
4224,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
4240,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4256,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4272,gaze_on_road/not_looking_road;hands_using_wheel/only_left
4288,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4304,gaze_on_road/looking_road;hands_using_wheel/only_left
4320,gaze_on_road/looking_road;hands_using_wheel/only_left
4336,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4352,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4368,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4384,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4400,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4416,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4432,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4448,gaze_on_road/looking_road;hands_using_wheel/only_left
4464,gaze_on_road/looking_road;hands_using_wheel/only_left
4480,gaze_on_road/looking_road;hands_using_wheel/only_left
4496,gaze_on_road/looking_road;hands_using_wheel/only_left
4512,gaze_on_road/looking_road;hands_using_wheel/only_left
4528,gaze_on_road/looking_road;hands_using_wheel/only_left
4544,gaze_on_road/looking_road;hands_using_wheel/only_left
4560,gaze_on_road/looking_road;hands_using_wheel/only_left
4576,gaze_on_road/looking_road;hands_using_wheel/only_left
4592,gaze_on_road/looking_road;hands_using_wheel/only_left
4608,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4624,gaze_on_road/looking_road;hands_using_wheel/only_left
4640,gaze_on_road/looking_road;hands_using_wheel/only_left
4656,gaze_on_road/looking_road;hands_using_wheel/only_left
4672,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4688,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4704,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4720,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4736,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4752,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4768,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4784,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4800,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4816,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4832,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4848,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4864,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4880,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4896,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
4912,gaze_on_road/looking_road;hands_using_wheel/only_left
4928,gaze_on_road/looking_road;hands_using_wheel/only_left
4944,gaze_on_road/looking_road;hands_using_wheel/only_left
4960,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4976,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4992,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5008,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5024,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5040,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5056,gaze_on_road/looking_road;hands_using_wheel/only_left
5072,gaze_on_road/looking_road;hands_using_wheel/only_left
5088,gaze_on_road/looking_road;hands_using_wheel/only_left
5104,gaze_on_road/looking_road;hands_using_wheel/only_left
5120,gaze_on_road/looking_road;hands_using_wheel/only_left
5136,gaze_on_road/looking_road;hands_using_wheel/only_left
5152,gaze_on_road/looking_road;hands_using_wheel/only_left
5168,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5184,gaze_on_road/looking_road;hands_using_wheel/only_left
5200,gaze_on_road/looking_road;hands_using_wheel/only_left
5216,gaze_on_road/looking_road;hands_using_wheel/only_left
5232,gaze_on_road/looking_road;hands_using_wheel/only_left
5248,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5264,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5280,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5296,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5312,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5328,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5344,gaze_on_road/looking_road;hands_using_wheel/only_left
5360,gaze_on_road/looking_road;hands_using_wheel/only_left
5376,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5392,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5408,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5424,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5440,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5456,gaze_on_road/looking_road;hands_using_wheel/only_left
5472,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5488,gaze_on_road/looking_road;hands_using_wheel/only_left
5504,gaze_on_road/looking_road;hands_using_wheel/only_left
5520,gaze_on_road/looking_road;hands_using_wheel/only_left
5536,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5552,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5568,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5584,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5600,gaze_on_road/looking_road;hands_using_wheel/only_left
5616,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5632,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5648,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5664,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5680,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5696,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5712,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5728,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5744,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5760,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5776,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5792,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5808,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5824,gaze_on_road/looking_road;hands_using_wheel/only_left
5840,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5856,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5872,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5888,gaze_on_road/looking_road;hands_using_wheel/only_left
5904,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5920,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left
5936,gaze_on_road/looking_road;hands_using_wheel/only_left
5952,gaze_on_road/looking_road;hands_using_wheel/only_left
