Frame Start,Predicted Labels
1360,driver_actions/phonecall_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
1376,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1392,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1408,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1424,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1440,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1456,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1472,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1488,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1504,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1520,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1536,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1552,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1568,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1584,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1600,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1616,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1632,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1648,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1664,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1680,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1696,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1712,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1728,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1744,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1760,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1776,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1792,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1808,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1824,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1840,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1856,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1872,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1888,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1904,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1920,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1936,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1952,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1968,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
1984,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2000,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2016,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2032,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2048,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2064,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2080,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2096,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2112,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2128,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2144,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2160,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2176,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2192,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2208,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2224,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2240,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2256,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2272,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2288,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2304,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2320,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2336,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2352,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2368,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2384,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2400,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2416,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2432,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2448,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2464,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2480,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2496,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2512,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2528,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2544,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2560,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2576,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2592,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2608,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2624,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2640,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
2656,driver_actions/phonecall_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2672,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
2688,gaze_on_road/looking_road;hands_using_wheel/only_left
2704,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2720,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
2736,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2752,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2768,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2784,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2800,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
2816,gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
2832,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
2848,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
2864,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2880,gaze_on_road/looking_road;hands_using_wheel/only_left
2896,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2912,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
2928,driver_actions/unclassified;gaze_on_road/looking_road;hands_using_wheel/only_left
2944,gaze_on_road/looking_road;hands_using_wheel/only_left
2960,gaze_on_road/looking_road;hands_using_wheel/only_left
2976,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
2992,gaze_on_road/looking_road;hands_using_wheel/only_left
3008,gaze_on_road/looking_road;hands_using_wheel/only_left
3024,gaze_on_road/looking_road;hands_using_wheel/only_left
3040,gaze_on_road/looking_road;hands_using_wheel/only_left
3056,gaze_on_road/looking_road;hands_using_wheel/only_left
3072,gaze_on_road/looking_road;hands_using_wheel/only_left
3088,gaze_on_road/looking_road;hands_using_wheel/only_left
3104,gaze_on_road/looking_road;hands_using_wheel/only_left
3120,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3136,gaze_on_road/looking_road;hands_using_wheel/only_left
3152,gaze_on_road/looking_road;hands_using_wheel/only_left
3168,gaze_on_road/looking_road;hands_using_wheel/only_left
3184,gaze_on_road/looking_road;hands_using_wheel/only_left
3200,gaze_on_road/looking_road;hands_using_wheel/only_left
3216,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3232,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3248,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3264,gaze_on_road/looking_road;hands_using_wheel/only_left
3280,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3296,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3312,gaze_on_road/looking_road;hands_using_wheel/only_left
3328,gaze_on_road/looking_road;hands_using_wheel/only_left
3344,gaze_on_road/looking_road;hands_using_wheel/only_left
3360,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
3376,gaze_on_road/looking_road;hands_using_wheel/only_left
3392,gaze_on_road/looking_road;hands_using_wheel/only_left
3408,gaze_on_road/looking_road;hands_using_wheel/only_left
3424,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3440,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3456,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3472,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3488,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3504,driver_actions/change_gear;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3520,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
3536,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3552,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3568,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3584,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3600,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
3616,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3632,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3648,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3664,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3680,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3696,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3712,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
3728,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
3744,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3760,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
3776,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
3792,gaze_on_road/looking_road;hands_using_wheel/only_left
3808,gaze_on_road/looking_road;hands_using_wheel/only_left
3824,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3840,gaze_on_road/looking_road;hands_using_wheel/only_left
3856,gaze_on_road/looking_road;hands_using_wheel/only_left
3872,gaze_on_road/looking_road;hands_using_wheel/only_left
3888,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
3904,gaze_on_road/looking_road;hands_using_wheel/only_left
3920,gaze_on_road/looking_road;hands_using_wheel/only_left
3936,gaze_on_road/looking_road;hands_using_wheel/only_left
3952,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3968,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
3984,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4000,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4016,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4032,gaze_on_road/looking_road;hands_using_wheel/only_left
4048,gaze_on_road/looking_road;hands_using_wheel/only_left
4064,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4080,gaze_on_road/looking_road;hands_using_wheel/only_left
4096,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4112,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
4128,gaze_on_road/looking_road;hands_using_wheel/only_left
4144,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4160,gaze_on_road/looking_road;hands_using_wheel/only_left
4176,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4192,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
4208,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4224,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4240,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4256,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4272,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4288,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4304,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
4320,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4336,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4352,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4368,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4384,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4400,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4416,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4432,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4448,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4464,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4480,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4496,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4512,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
4528,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
4544,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
4560,gaze_on_road/looking_road;hands_using_wheel/only_left
4576,gaze_on_road/looking_road;hands_using_wheel/only_left
4592,gaze_on_road/looking_road;hands_using_wheel/only_left
4608,gaze_on_road/looking_road;hands_using_wheel/only_left
4624,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4640,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4656,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4672,gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4688,gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4704,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4720,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4736,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4752,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4768,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4784,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4800,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4816,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4832,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4848,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4864,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4880,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4896,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4912,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4928,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4944,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4960,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4976,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4992,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5008,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5024,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5040,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5056,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5072,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5088,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5104,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5120,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5136,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5152,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5168,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5184,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
